,Unnamed: 0,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers,compound,Sentiment,old_score,followers_n,engagement,sentiment_score
221,221,Anna-University-Tamil-Nadu-India,Can I transfer the NPTEL credits and drop a course in Anna University? I was absent for a semester exam. Can I skip writing it using the NPTEL credits?,1,2,1/2,No,Followed,2019-12-04,https://www.quora.com/Can-I-transfer-the-NPTEL-credits-and-drop-a-course-in-Anna-University-I-was-absent-for-a-semester-exam-Can-I-skip-writing-it-using-the-NPTEL-credits,"Contact your Mentor regarding the query because it is College specific. Every college have different rules. But generally it is not possible. You have initially taken the college course but now you can't change your decision to switch to Mooc course in between. You should have enrolled for the mooc course at the time of semester registration only. But as i have mentioned earlier, you must contact to your college officials regarding this query. Pls upvote if you find the answer useful. ",0.07055714285714286,Positive,3.1411142857142855,0.03225806451612903,1,4.141114285714286
222,222,Anna-University-Tamil-Nadu-India,Is it possible to change from Pondicherry University to Anna University after the 1st year?,1,1,1/1,No,Followed,2019-12-04,https://www.quora.com/Is-it-possible-to-change-from-Pondicherry-University-to-Anna-University-after-the-1st-year,Kindly call the following faculties of Anna University and check with them. They can guide you with the correct information. Don't hesitate to call them. Try to reach them before their lunch and comment below their statement which could help others who is looking for answers for the same.  Good luck.👍 ,0.36614,Positive,3.7322800000000003,0.03225806451612903,1,4.73228
223,223,Anna-University-Tamil-Nadu-India,Can a B.E. degree from Anna University be completed within 3.5 years?,1,4,1/4,No,Followed,2019-12-03,https://www.quora.com/Can-a-B-E-degree-from-Anna-University-be-completed-within-3-5-years,"While it's not possible to complete the regular B.E. degree course in less than 4 years, Anna University does offer certain alternatives, depending on what you're going for. The university launched part-time B.E. courses in specific domains for 3.5 years (7 semesters) in 2019. Since this is a relatively new arrangement that came into force quite recently, these courses are available solely in Electrical and Electronic Engineering, Mechanical Engineering, and Electronics and Communication engineering. The class timings have been slotted in a way that best suits the busy schedule of employees wo Continue ReadingWhile it's not possible to complete the regular B.E. degree course in less than 4 years, Anna University does offer certain alternatives, depending on what you're going for. The university launched part-time B.E. courses in specific domains for 3.5 years (7 semesters) in 2019. Since this is a relatively new arrangement that came into force quite recently, these courses are available solely in Electrical and Electronic Engineering, Mechanical Engineering, and Electronics and Communication engineering. The class timings have been slotted in a way that best suits the busy schedule of employees working in companies hoping to pursue further education in their field of interest. Weekdays (Mon-Fri) 6:15-9:15 PM Weekends: Full day classes (8:30-4:45 PM) If you are keen on applying for these courses, kindly ensure you meet the eligibility criteria, which stipulates that a 3-year diploma course in engineering from any recognized university is mandatory. Check for regular updates regarding future courses in the Anna university web portal. Hope this sufficiently answers your question, all the best! ",0.2820714285714286,Positive,3.564142857142857,0.03225806451612903,1,4.564142857142857
224,224,Anna-University-Tamil-Nadu-India,Can a B.E. degree from Anna University be completed within 3.5 years?,1,4,1/4,No,Followed,2019-12-03,https://www.quora.com/Can-a-B-E-degree-from-Anna-University-be-completed-within-3-5-years,Definitely No !!!! If you can nor might finish with advance level of learning . But Anna university won’t allow you to do that !!!! Joker lines : put a happy face ! It follows by Anna university 😂 ,0.41014,Positive,3.82028,0.03225806451612903,1,4.82028
225,225,Anna-University-Tamil-Nadu-India,"Which board is better after the 10th CBSE in Chennai, the state board or CBSE for getting Anna University/MIT/SSN college engineering admissions?",1,3,1/3,No,Followed,2019-11-26,https://www.quora.com/Which-board-is-better-after-the-10th-CBSE-in-Chennai-the-state-board-or-CBSE-for-getting-Anna-University-MIT-SSN-college-engineering-admissions,"It isn’t a question of which board is a better board, but rather which would suit you. And for the record, it isn’t wise to choose one board over another purely based on which would help you in getting into the college you want. If you are quite comfortable with the pattern being followed in CBSE, then by all means, continue doing that. But to be honest, it has been the trend for quite some time in which I have seen students who want to get into colleges affiliated by Anna University after their 12th grade shift to state boards in the hope that it would boost their odds of getting into the colle Continue ReadingIt isn’t a question of which board is a better board, but rather which would suit you. And for the record, it isn’t wise to choose one board over another purely based on which would help you in getting into the college you want. If you are quite comfortable with the pattern being followed in CBSE, then by all means, continue doing that. But to be honest, it has been the trend for quite some time in which I have seen students who want to get into colleges affiliated by Anna University after their 12th grade shift to state boards in the hope that it would boost their odds of getting into the colleges of their choice. But the truth be told, state board isn’t exactly a piece of cake either. You’ve got to work hard wherever you go, and it should be irrespective of what result you would get. It is the process and the effort that matters. It might sound cliche, but you’ll understand as you progress through your life. And to answer your question in the stereotypical way, statistics show that students studying in state boards have higher odds of getting through Anna University counselling as they have higher chances of getting perfect cutoffs. ",0.5246416666666667,Positive,4.049283333333333,0.03225806451612903,1,5.0
226,226,Anna-University-Tamil-Nadu-India,"Which board is better after the 10th CBSE in Chennai, the state board or CBSE for getting Anna University/MIT/SSN college engineering admissions?",1,3,1/3,No,Followed,2019-11-26,https://www.quora.com/Which-board-is-better-after-the-10th-CBSE-in-Chennai-the-state-board-or-CBSE-for-getting-Anna-University-MIT-SSN-college-engineering-admissions,"The Central Board of Secondary education is one of the most popular boards of education in the country. Most of the Central government schools like Kendriya Vidyalayas, Navodaya Vidyalayas, Army Public Schools and Air Force Schools fall under the purview of this board. Private schools like the DPS society schools follow this system too. CBSE also conducts JEE-Main currently and used to manage the AIPMT Exams until recently. Overall CBSE is a very decent choice as far as educational boards are concerned. Pros: · If your parents have a transferrable job then CBSE could be ideal for you as almost e Continue ReadingThe Central Board of Secondary education is one of the most popular boards of education in the country. Most of the Central government schools like Kendriya Vidyalayas, Navodaya Vidyalayas, Army Public Schools and Air Force Schools fall under the purview of this board. Private schools like the DPS society schools follow this system too. CBSE also conducts JEE-Main currently and used to manage the AIPMT Exams until recently. Overall CBSE is a very decent choice as far as educational boards are concerned. Pros: · If your parents have a transferrable job then CBSE could be ideal for you as almost every city in India has a CBSE school. · CBSE gives you an edge as the syllabus is followed by most competitive exams like JEE, NEET, etc. · The syllabus has greater flexibility and is more student-friendly as compared to the State Boards. · The emphasis is on the overall growth of students with encouragement in sporting and extracurricular activities. · CBSE certificate is recognized throughout India. Cons: · The approach is more theoretical and not much emphasis is given to real-life concepts behind the science. · Fewer subjects when compared to ICSE. · The focus is mainly on Maths and Science and not much importance given to core English knowledge. · The student picks a stream in 11th & 12th i.e. Science, Commerce, Arts, etc. instead of individual subjects. Each state in India has its board of secondary education. These boards offer curricula to state schools and colleges with pre-university courses. The curriculum of the state board changes according to the state and thus is different in many aspects. There are a few state board colleges that are renowned for their good teaching staff and facilities provided. Pros: · Unique to every state in India. · Easier than other boards with an all-inclusive curriculum that accommodates students of all capabilities. · Ideal for students with other interests such as sports, as the workload is not much. · The curriculum allows you to score high and at the same time focus on extra classes to prepare for entrance exams like JEE. Cons: · The syllabus is not comprehensive enough as compared to other boards. · Traditionally has been more of rote learning. · State language could be mandatory although it varies from state to state. To conclude, the board that you choose doesn’t matter if you can study properly, work hard and score good marks. If your goal is to join ANNA UNIVERSITY colleges or any other institution affiliated to it then my advice is that you should get into a STATE BOARD school since students from there have been known to score higher cutoff marks compared to the CBSE applicants. This increases your chances of securing a seat in a good college with a good branch. Thank You. If you find this answer to be useful then please do UPVOTE!!! ",0.23983947368421055,Positive,3.479678947368421,0.03225806451612903,1,4.479678947368421
227,227,Anna-University-Tamil-Nadu-India,What happens to my answer sheet if I had overwritten my register number in the Anna University examination in November 2019?,0,1,0/1,No,Requested,2019-11-24,https://www.quora.com/What-happens-to-my-answer-sheet-if-I-had-overwritten-my-register-number-in-the-Anna-University-examination-in-November-2019,"If your register number is clear whether its is been over written or not,no problem is created.If your register number is not clear,you have to submit a requisition letter to anna university zonal to evaluate your answe script.Over writting is not an issue as u think.Dont worry. ",-0.34,Negative,2.32,0.0,0,2.32
228,228,Anna-University-Tamil-Nadu-India,What is the meaning of backlog? Is the history of arrears backlog?,1,1,1/1,No,Followed,2019-11-24,https://www.quora.com/What-is-the-meaning-of-backlog-Is-the-history-of-arrears-backlog,"Backlog is basically a polished term for an arrear. It means that you have an unfinished subject that you have to get completed before you pass out of college if you want to get a degree. History of arrears does indeed relate with the term backlog quite directly, meaning that you have haven’t cleared a subject in your previous semester or in semesters before that, and you’ll have a set of subjects that you’ll have to write again and get the minimum pass score in order to eliminate that from your history of backlogs aka arrears. ",0.05996666666666667,Positive,3.1199333333333334,0.03225806451612903,1,4.119933333333334
229,229,Anna-University-Tamil-Nadu-India,Are arrears and RA different or the same in CEG?,0,3,0/3,No,Requested,2019-11-23,https://www.quora.com/Are-arrears-and-RA-different-or-the-same-in-CEG,Yes Both are Same. RA means Re- appear.You want to Re-appear for the specific subject that you have failed in university exam. ,-0.028450000000000003,Neutral,2.9431000000000003,0.0,0,2.9431000000000003
230,230,Anna-University-Tamil-Nadu-India,Are arrears and RA different or the same in CEG?,0,3,0/3,No,Requested,2019-11-23,https://www.quora.com/Are-arrears-and-RA-different-or-the-same-in-CEG,They are the same. ,0.0,Neutral,3.0,0.0,0,3.0
231,231,Anna-University-Tamil-Nadu-India,"What is the process for getting transcripts at Anna University? Does the individual have to go in person, or can someone else go on his behalf? What documents and how many copies are required?",0,2,0/2,No,Requested,2019-11-20,https://www.quora.com/What-is-the-process-for-getting-transcripts-at-Anna-University-Does-the-individual-have-to-go-in-person-or-can-someone-else-go-on-his-behalf-What-documents-and-how-many-copies-are-required,"The Transcript process of Anna University Get your Transcripts without Hassles by following below steps and Guidance. You need to have photocopies of all the documents and submit the same in the University along with Transcript Application form. Post submission of the documents it will take tentatively 15 days for your Transcript to be ready. After follow up, once your Transcript is ready it requires you to collect the Transcript from the University personally or authorize someone else to collect it on your behalf and courier the same as University do not have the facility of International Courie Continue ReadingThe Transcript process of Anna University Get your Transcripts without Hassles by following below steps and Guidance. You need to have photocopies of all the documents and submit the same in the University along with Transcript Application form. Post submission of the documents it will take tentatively 15 days for your Transcript to be ready. After follow up, once your Transcript is ready it requires you to collect the Transcript from the University personally or authorize someone else to collect it on your behalf and courier the same as University do not have the facility of International Courier. If you want to avail for your Transcripts without interrupting your schedule and without any rounds to your University, please feel free to contact our team 8109095627/9340899870 for any query or assistance. You can visit the link below: T Czar's post in WORLDWIDE TRANSCRIPTS ",0.24692222222222224,Positive,3.4938444444444445,0.0,0,3.4938444444444445
232,232,Anna-University-Tamil-Nadu-India,"What is the process for getting transcripts at Anna University? Does the individual have to go in person, or can someone else go on his behalf? What documents and how many copies are required?",0,2,0/2,No,Requested,2019-11-20,https://www.quora.com/What-is-the-process-for-getting-transcripts-at-Anna-University-Does-the-individual-have-to-go-in-person-or-can-someone-else-go-on-his-behalf-What-documents-and-how-many-copies-are-required,Harish's answer to How do I get Anna University transcripts? ,0.0,Neutral,3.0,0.0,0,3.0
233,233,Anna-University-Tamil-Nadu-India,Can we use highlighters in a university exam (Anna University)?,0,1,0/1,No,Requested,2019-11-20,https://www.quora.com/Can-we-use-highlighters-in-a-university-exam-Anna-University,No highlighters are allowed as you can traditionally go with the black and blue pen. But one can you pencil if any highlights to be done ,-0.148,Negative,2.7039999999999997,0.0,0,2.7039999999999997
234,234,Anna-University-Tamil-Nadu-India,What happens if you fail an RA in Anna University according to CBCS 2015 regulation? Will it be shown in my end marksheet that I've failed the paper twice?,1,1,1/1,No,Requested,2019-11-20,https://www.quora.com/What-happens-if-you-fail-an-RA-in-Anna-University-according-to-CBCS-2015-regulation-Will-it-be-shown-in-my-end-marksheet-that-Ive-failed-the-paper-twice,Yes. Each marksheet will show the status whether u have passed or failed in every subject you have appeared.Same has been indicated in consolidated marksheet too. ,-0.05435000000000004,Negative,2.8913,0.03225806451612903,1,1.8913000000000002
235,235,Anna-University-Tamil-Nadu-India,Can anyone from Anna University crack the CAT and make it to an IIM?,1,1,1/1,No,Followed,2019-11-19,https://www.quora.com/Can-anyone-from-Anna-University-crack-the-CAT-and-make-it-to-an-IIM,"Any aspirant with dedication, determination, hard labour in right direction and with confidence can go through any exam irrespective of the institute he or she is from and Anna is the very good institute . ",0.8313,Positive,4.6626,0.03225806451612903,1,5.0
236,236,Anna-University-Tamil-Nadu-India,Can a BE student do an M.Tech rather than a BE?,0,1,0/1,No,Requested,2019-11-19,https://www.quora.com/Can-a-BE-student-do-an-M-Tech-rather-than-a-BE,"I guess, you asked wrong question. Please verify. BE candidates are always eligible for pursuing MTech and ME program. ",-0.05283333333333334,Negative,2.8943333333333334,0.0,0,2.8943333333333334
237,237,Anna-University-Tamil-Nadu-India,What are the best local author books for the ECE 2nd year circuit theory in Anna University?,1,1,1/1,No,Followed,2019-11-18,https://www.quora.com/What-are-the-best-local-author-books-for-the-ECE-2nd-year-circuit-theory-in-Anna-University," Apart from the books mentioned above(in the picture),the following books are suggested: Circuit theory by U.A. Bakshi, A.V. Bakshi and ThiyagarajaBasic circuit theory by Lawrence.P.HuelsmanFundamentals of Electric Circuit Theory by Dr.D.Chattopadhyay and Dr.P.C.Rakshit",0.0,Neutral,3.0,0.03225806451612903,1,
238,238,Anna-University-Tamil-Nadu-India,I’m a 2018 passout from Anna university. I still have around 24 arrears. Is it possible for me to transfer my arrears to an autonomous university so that I can complete my degree?,0,3,0/3,No,Requested,2019-11-17,https://www.quora.com/I-m-a-2018-passout-from-Anna-university-I-still-have-around-24-arrears-Is-it-possible-for-me-to-transfer-my-arrears-to-an-autonomous-university-so-that-I-can-complete-my-degree,"No,u cannot get transferred to make ur subjects get cleared.You have to clear all the subjects to get the degree in the same college or u have to discontinue that and have to restart from first year in other colleges irrespective of any universities… ",0.3818,Positive,3.7636,0.0,0,3.7636
239,239,Anna-University-Tamil-Nadu-India,I’m a 2018 passout from Anna university. I still have around 24 arrears. Is it possible for me to transfer my arrears to an autonomous university so that I can complete my degree?,0,3,0/3,No,Requested,2019-11-17,https://www.quora.com/I-m-a-2018-passout-from-Anna-university-I-still-have-around-24-arrears-Is-it-possible-for-me-to-transfer-my-arrears-to-an-autonomous-university-so-that-I-can-complete-my-degree,"Not to my knowledge. And if you have basic ,or 1st year subjects, best you clear them in yr home institute ",0.38915,Positive,3.7782999999999998,0.0,0,3.7782999999999998
240,240,Anna-University-Tamil-Nadu-India,What is the cutoff to get a seat into Anna University if I belong to OC and want a CSC course?,1,1,1/1,No,Followed,2019-11-15,https://www.quora.com/What-is-the-cutoff-to-get-a-seat-into-Anna-University-if-I-belong-to-OC-and-want-a-CSC-course,199.5+ For CEG and 198.5+ For MIT. IT and CS are pretty much the same . IT you can expect 0.5 -1 lesser ,0.16463333333333333,Positive,3.329266666666667,0.03225806451612903,1,4.329266666666667
241,241,Anna-University-Tamil-Nadu-India,"Being a resident of Delhi-NCR by birth and a non-Tamilian, will I be able to apply for admission in Anna University for a BTech?",0,1,0/1,No,Requested,2019-11-14,https://www.quora.com/Being-a-resident-of-Delhi-NCR-by-birth-and-a-non-Tamilian-will-I-be-able-to-apply-for-admission-in-Anna-University-for-a-BTech,"If you're a domicile of the state of Tamil Nadu, you will have to apply for admission in the normal counseling regardless of what your mother tongue is. Conversely, if you are a domicile of some other state in India, then you can apply for the other state quota. Doesn't matter if you are a Tamil speaker from someother state. ",-0.006366666666666666,Neutral,2.9872666666666667,0.0,0,2.9872666666666667
242,242,Anna-University-Tamil-Nadu-India,What is the average placement package for MBA graduates from Anna University?,0,1,0/1,No,Requested,2019-11-14,https://www.quora.com/What-is-the-average-placement-package-for-MBA-graduates-from-Anna-University,"Anna University is the most sought after college for MBA. The placements are decent enough if you are above average, you can easily get placed. The average placement package for an MBA graduate from Anna University would be between 5 to 6 lakhs per annum. Companies like HDFC Bank, CTS, TCS , ICICI etc..are regular recruiters. ",0.1753,Positive,3.3506,0.0,0,3.3506
243,243,Anna-University-Tamil-Nadu-India,How much can an average Anna University graduate earn through campus placements?,6,1,6/1,Yes,Followed,2019-11-15,https://www.quora.com/How-much-can-an-average-Anna-University-graduate-earn-through-campus-placements,It depends on the branch you are in. If you are in CS/IT you can earn on an average 7–10 LPA. For other branches it varies from 4–6 LPA on an average. Around 1500–2000 students get placed in bulk companies where your pay would be 3–4 LPA ,-0.025675,Neutral,2.9486499999999998,0.1935483870967742,1,1.9486499999999998
244,244,Anna-University-Tamil-Nadu-India,What are the types of name correction processes of Anna University?,0,2,0/2,No,Requested,2019-11-13,https://www.quora.com/What-are-the-types-of-name-correction-processes-of-Anna-University,"Name can b corrected in the records of any college, university r any govt dept: Procedure : Pls submit your birth certificate (it contains your DOB, your father name, place of birth etc. Submit your current I'd proof(photo, mobile no, address etc. I mean Aadhar card. In case of women married pls submit proof of marriage in affidavit form. In case of unmarried women/men if the changes r to be made an affidavit duly notorised by notory can be submitted. Regards/Ramachandran ",0.025733333333333334,Neutral,3.0514666666666668,0.0,0,3.0514666666666668
245,245,Anna-University-Tamil-Nadu-India,What are the types of name correction processes of Anna University?,0,2,0/2,No,Requested,2019-11-13,https://www.quora.com/What-are-the-types-of-name-correction-processes-of-Anna-University,"Sir, I am name correction for 'jeevananthan’ is 'jeevanantham' This only change . ",0.0,Neutral,3.0,0.0,0,3.0
246,246,Anna-University-Tamil-Nadu-India,Will they write bad in the behaviour of a college certificate if I am caught in malpractice in the Anna University arrears exam?,0,2,0/2,No,Requested,2019-11-13,https://www.quora.com/Will-they-write-bad-in-the-behaviour-of-a-college-certificate-if-I-am-caught-in-malpractice-in-the-Anna-University-arrears-exam,No they cannot do anything with the degree certificate or the consolidated mark sheet. infact every college gives an individual conduct certificate which they might mark as satisfactory behaviour. Note - Conduct certificate provided by the college is of no use. ,-0.07693333333333331,Negative,2.8461333333333334,0.0,0,2.8461333333333334
247,247,Anna-University-Tamil-Nadu-India,Will they write bad in the behaviour of a college certificate if I am caught in malpractice in the Anna University arrears exam?,0,2,0/2,No,Requested,2019-11-13,https://www.quora.com/Will-they-write-bad-in-the-behaviour-of-a-college-certificate-if-I-am-caught-in-malpractice-in-the-Anna-University-arrears-exam,Single word answer will be “no”. dont worry. Its not a very big mistake make your college to give bad about ur behaviour. Many college will never play in the student's life because of the reason you have stated above. ,-0.16265000000000002,Negative,2.6747,0.0,0,2.6747
248,248,Anna-University-Tamil-Nadu-India,What are some tips for getting 1st rank in Anna University?,1,2,1/2,No,Followed,2019-11-12,https://www.quora.com/What-are-some-tips-for-getting-1st-rank-in-Anna-University,"If you are from the CEG campus then I am sorry I am not aware of the procedure but if you are from an affiliated college then it totally depends on your handwriting and presentation. If you are not good at that then I suggest you move on and focus on your career. Maintain 8.5+ CGPA and that is good enough for First Class With Distinction. Don't fall into the trap of aiming for university rank and neglecting your Career. Anna University Rank is just a piece of paper. It does not have much value to it. Rank holders do the same job as others. So the first priority is your development as an engineer Continue ReadingIf you are from the CEG campus then I am sorry I am not aware of the procedure but if you are from an affiliated college then it totally depends on your handwriting and presentation. If you are not good at that then I suggest you move on and focus on your career. Maintain 8.5+ CGPA and that is good enough for First Class With Distinction. Don't fall into the trap of aiming for university rank and neglecting your Career. Anna University Rank is just a piece of paper. It does not have much value to it. Rank holders do the same job as others. So the first priority is your development as an engineer. I admire the fact that you want to get 1st Rank and get the gold medal. But go for it only if you can manage both your development and studies and only if your Handwriting is good. Assuming your Presentation skills and handwriting is good then I suggest you start exam preparations 1 month before each semester. First, cover all previous year questions of the last 10 years. then look up your syllabus and complete leftover topics. Finally, revise 2–3 times the whole syllabus and you are set. Do this for all 36 papers and you will succeed. ",0.030195454545454546,Neutral,3.060390909090909,0.03225806451612903,1,4.060390909090909
249,249,Anna-University-Tamil-Nadu-India,What are some tips for getting 1st rank in Anna University?,1,2,1/2,No,Followed,2019-11-12,https://www.quora.com/What-are-some-tips-for-getting-1st-rank-in-Anna-University,"One of the cliche answers would be: Study smart, not hard. In actuality, it is the truth. Smart in this scenario would be to try and get last year’s question papers and to prepare for both the assessments and semesters using those questions. The pattern will mostly remain the same, and all you have to do is study the lessons in such a way that you can understand them (not memorizing them). Try to actively recall the answers, instead of blindly memorizing them. Try to make the studying process livelier with colorful and bright notes, and mind maps if you are a visual learner. Try to read aloud if  Continue ReadingOne of the cliche answers would be: Study smart, not hard. In actuality, it is the truth. Smart in this scenario would be to try and get last year’s question papers and to prepare for both the assessments and semesters using those questions. The pattern will mostly remain the same, and all you have to do is study the lessons in such a way that you can understand them (not memorizing them). Try to actively recall the answers, instead of blindly memorizing them. Try to make the studying process livelier with colorful and bright notes, and mind maps if you are a visual learner. Try to read aloud if you are an auditory learner or write notes if that’s what helps you learn effectively. Use mnemonics, flashcards, flow charts, etc to reinforce what you have already studied. If you have poor memory, and if revising 2-3 times works, schedule your study plans to accommodate the same. Try to group study for certain subjects that may help. Don’t be afraid to ask for help when required. There is no all-encompassing formula or secret that would give you the 1st rank easily. Learn from your previous mistakes and try to circumvent them this time. Target your weaknesses, and play on your strengths. All the best! ",0.2989428571428571,Positive,3.5978857142857144,0.03225806451612903,1,4.597885714285715
250,250,Anna-University-Tamil-Nadu-India,What happens when we get caught in malpractice in our arrear exams for carrying a bit in Anna's University? Will it affect my graduation degree or my placement?,0,5,0/5,No,Requested,2019-11-12,https://www.quora.com/What-happens-when-we-get-caught-in-malpractice-in-our-arrear-exams-for-carrying-a-bit-in-Annas-University-Will-it-affect-my-graduation-degree-or-my-placement,"I have gone through this and I advise you not involve in that activity. If that happens in your 6th or 7th semester, your placement will be affected. Because the results will be released only 2 months before next semester and you will hate yourself for doing that. I waited for long time and they gave me arrear for that particular subject because of pleading during the enquiry . Every staff in your department will degrade you in front of others. Your friends and classmates will be eagerly waiting for your results.Results date will not be announced and it will take very long time ",-0.0791,Negative,2.8418,0.0,0,2.8418
251,251,Anna-University-Tamil-Nadu-India,What happens when we get caught in malpractice in our arrear exams for carrying a bit in Anna's University? Will it affect my graduation degree or my placement?,0,5,0/5,No,Requested,2019-11-12,https://www.quora.com/What-happens-when-we-get-caught-in-malpractice-in-our-arrear-exams-for-carrying-a-bit-in-Annas-University-Will-it-affect-my-graduation-degree-or-my-placement,"Yes in fact all our results would be Withheld until you clear your enquiry at Anna university. More likely AU would declare the result as arrears again which could result in us being reappearing for the exam once again. It doesn't impact the graduation degree as you would obtain the same if one is bound to clear all the subjects / Semesters in the stipulated time. Speaking in Terms of Placement , companies looking to hire No History of Arrears would hire us , but speaking positively , there is only handful set of companies which does offer job for No history of Arrears. Concluding yes Malpractice  Continue ReadingYes in fact all our results would be Withheld until you clear your enquiry at Anna university. More likely AU would declare the result as arrears again which could result in us being reappearing for the exam once again. It doesn't impact the graduation degree as you would obtain the same if one is bound to clear all the subjects / Semesters in the stipulated time. Speaking in Terms of Placement , companies looking to hire No History of Arrears would hire us , but speaking positively , there is only handful set of companies which does offer job for No history of Arrears. Concluding yes Malpractice is a way of Cheating though it doesn't affect the graduation degree or the Placement , it does affect the Reputation of an Individual. ",0.2696111111111111,Positive,3.539222222222222,0.0,0,3.539222222222222
252,252,Anna-University-Tamil-Nadu-India,"Do we have to go along with our parents for Anna University’s malpractice enquiry, or can we go lonely?",0,2,0/2,No,Requested,2019-11-11,https://www.quora.com/Do-we-have-to-go-along-with-our-parents-for-Anna-University-s-malpractice-enquiry-or-can-we-go-lonely,"Parents are not really mandatory for the enquiry , as the result is temporary WH if you have done any malpractice activity. If proved wrong then Anna University would insist to Re appear for the same subject in the next semester as it would be an arrear. Since most of the enquiry takes place with a college representative at Anna University , henceforth it depends on your college not on Anna University ",-0.19643333333333335,Negative,2.6071333333333335,0.0,0,2.6071333333333335
253,253,Anna-University-Tamil-Nadu-India,"Do we have to go along with our parents for Anna University’s malpractice enquiry, or can we go lonely?",0,2,0/2,No,Requested,2019-11-11,https://www.quora.com/Do-we-have-to-go-along-with-our-parents-for-Anna-University-s-malpractice-enquiry-or-can-we-go-lonely,"There is no such rule for bringing the parents,students alone will attend the enquiry. ",-0.4939,Negative,2.0122,0.0,0,2.0122
254,254,Anna-University-Tamil-Nadu-India,Will a full-time MBA from Anna University be considered as a PG by WES in the immigration process to Canada?,1,2,1/2,No,Followed,2019-11-11,https://www.quora.com/Will-a-full-time-MBA-from-Anna-University-be-considered-as-a-PG-by-WES-in-the-immigration-process-to-Canada,Lodge your PR application followed by WES assesment. It’s IRCC’s decision whether to consider your MBA as masters or 1year post-graduate course. As per the rules 2years full-time MBA from a renowned institution in India is considered as masters degree by WES or other educational assesment authorities. So just go for your application and lets hope for the best. ,0.1991,Positive,3.3982,0.03225806451612903,1,4.3982
255,255,Anna-University-Tamil-Nadu-India,Will a full-time MBA from Anna University be considered as a PG by WES in the immigration process to Canada?,1,2,1/2,No,Followed,2019-11-11,https://www.quora.com/Will-a-full-time-MBA-from-Anna-University-be-considered-as-a-PG-by-WES-in-the-immigration-process-to-Canada,"If you have studied MBA from India, they will give it a Canadian equivalency of - 'One year Post graduate diploma' instead of 'Master's degree'. ",0.0,Neutral,3.0,0.03225806451612903,1,
256,256,Anna-University-Tamil-Nadu-India,I got 955 in 10+2. Can I get a seat in Anna University?,1,2,1/2,No,Followed,2019-11-10,https://www.quora.com/I-got-955-in-10-2-Can-I-get-a-seat-in-Anna-University,"As of now, stop thinking about doing your engineering under any affiliated institutes of Anna University. The reputation and the quality of education have lost except the Anna University main campus and the other top 10 engineering colleges in tamilnadu. Try your best to crack JEEE, IIT entrance and other reputed deemed University entrance exam. You can take a break for 1or 2 years to get admission in the above mentioned colleges. Never ever join with any tier 2 (except a few ) or tier 3 engineering colleges which will spoil your Career for sure even if they provide the education for free. If not Continue ReadingAs of now, stop thinking about doing your engineering under any affiliated institutes of Anna University. The reputation and the quality of education have lost except the Anna University main campus and the other top 10 engineering colleges in tamilnadu. Try your best to crack JEEE, IIT entrance and other reputed deemed University entrance exam. You can take a break for 1or 2 years to get admission in the above mentioned colleges. Never ever join with any tier 2 (except a few ) or tier 3 engineering colleges which will spoil your Career for sure even if they provide the education for free. If not “ God bless your career”. ",0.09893636363636361,Positive,3.197872727272727,0.03225806451612903,1,4.197872727272728
257,257,Anna-University-Tamil-Nadu-India,I got 955 in 10+2. Can I get a seat in Anna University?,1,2,1/2,No,Followed,2019-11-10,https://www.quora.com/I-got-955-in-10-2-Can-I-get-a-seat-in-Anna-University,Many things need to have in your thoughts before marks caste wise cut offvacant of the quotaeligiblity markscourse vacant also must ! so all these aspects u need to see .,0.1582,Positive,3.3164,0.03225806451612903,1,4.3164
258,258,Anna-University-Tamil-Nadu-India,How can a non-Tamil write TNEA and GRT into Anna University?,1,1,1/1,No,Followed,2019-11-09,https://www.quora.com/How-can-a-non-Tamil-write-TNEA-and-GRT-into-Anna-University,Check out our answer to a similar question Answer to Can a U.P. student get admission into Anna University? by Guindy Times https://www.quora.com/Can-a-U-P-student-get-admission-into-Anna-University/answer/Guindy-Times?ch=3&share=8ee6e923&srid=uvC73 Answer to How can non Tamil Nadu state students apply for Anna University and affiliated universities? What's the eligibility criteria? by Guindy Times https://www.quora.com/How-can-non-Tamil-Nadu-state-students-apply-for-Anna-University-and-affiliated-universities-Whats-the-eligibility-criteria/answer/Guindy-Times?ch=3&share=66d6b061&srid=uvC73 ,0.0,Neutral,3.0,0.03225806451612903,1,
259,259,Anna-University-Tamil-Nadu-India,Where can I get notes for Bioconjugate Anna University 7th semester biotechnology?,2,2,2/2,No,Followed,2019-11-04,https://www.quora.com/Where-can-I-get-notes-for-Bioconjugate-Anna-University-7th-semester-biotechnology,"Bioconjugate Technology and Applications is a professional elective for Biotechnology students studying in Anna University. The syllabus had mentioned only one reference book: Bioconjugate Techniques by G.T.Hermanson. Since it is a foreign author book, it is available on the Library Genesis website, where a simple search of the textbook name yields 9 results having the 1st, 2nd and the 3rd edition, which seems to be the most recent.  All the best. ",0.159225,Positive,3.31845,0.06451612903225806,1,4.31845
